area,ticket_date,waste_type,net_weight_kg
Moratuwa MC,2017-02-13,Slaghter House Waste,670
Moratuwa MC,2017-02-13,Soil With Waste,1620
Moratuwa MC,2017-02-13,Sorted Organic Waste,51740
Moratuwa MC,2017-02-14,Industrial Waste,3320
Moratuwa MC,2017-02-14,MSW,23710
Moratuwa MC,2017-02-14,Sanitary Waste,800
Moratuwa MC,2017-02-14,Slaghter House Waste,670
Moratuwa MC,2017-02-14,Soil With Waste,4050
Moratuwa MC,2017-02-14,Sorted Organic Waste,52530
Moratuwa MC,2017-02-15,Industrial Waste,3510
Moratuwa MC,2017-02-15,MSW,11650
Moratuwa MC,2017-02-15,Slaghter House Waste,1470
Moratuwa MC,2017-02-15,Soil With Waste,7850
Moratuwa MC,2017-02-15,Sorted Organic Waste,26150
Moratuwa MC,2017-02-16,Bulky Waste,2700
Moratuwa MC,2017-02-16,Industrial Waste,1620
Moratuwa MC,2017-02-16,MSW,18540
Moratuwa MC,2017-02-16,Soil With Waste,740
Moratuwa MC,2017-02-16,Sorted Organic Waste,39270
Moratuwa MC,2017-02-17,Bulky Waste,890
Moratuwa MC,2017-02-17,Industrial Waste,1710
Moratuwa MC,2017-02-17,MSW,28870
Moratuwa MC,2017-02-17,Sanitary Waste,330
Moratuwa MC,2017-02-17,Soil With Waste,13280
Moratuwa MC,2017-02-17,Sorted Organic Waste,42390
Moratuwa MC,2017-02-18,Industrial Waste,2120
Moratuwa MC,2017-02-18,MSW,102620
Moratuwa MC,2017-02-18,Slaghter House Waste,850
Moratuwa MC,2017-02-18,Soil With Waste,7810
Moratuwa MC,2017-02-18,Sorted Organic Waste,9750
Moratuwa MC,2017-02-19,Bulky Waste,1720
Moratuwa MC,2017-02-19,Industrial Waste,6570
Moratuwa MC,2017-02-19,MSW,63100
Moratuwa MC,2017-02-19,Slaghter House Waste,2420
Moratuwa MC,2017-02-19,Soil With Waste,2950
Moratuwa MC,2017-02-20,Bulky Waste,3460
Moratuwa MC,2017-02-20,Industrial Waste,1190
Moratuwa MC,2017-02-20,MSW,15640
Moratuwa MC,2017-02-20,Slaghter House Waste,1370
Moratuwa MC,2017-02-20,Soil With Waste,2910
Moratuwa MC,2017-02-20,Sorted Organic Waste,55310
Moratuwa MC,2017-02-21,Bulky Waste,3610
Moratuwa MC,2017-02-21,Industrial Waste,1750
Moratuwa MC,2017-02-21,MSW,27360
Moratuwa MC,2017-02-21,Sorted Organic Waste,38120
Moratuwa MC,2017-02-22,Bulky Waste,4520
Moratuwa MC,2017-02-22,Industrial Waste,5450
Moratuwa MC,2017-02-22,MSW,19340
Moratuwa MC,2017-02-22,Slaghter House Waste,3170
Moratuwa MC,2017-02-22,Soil With Waste,2590
Moratuwa MC,2017-02-22,Sorted Organic Waste,25380
Moratuwa MC,2017-02-23,Industrial Waste,9430
Moratuwa MC,2017-02-23,MSW,7200
Moratuwa MC,2017-02-23,Slaghter House Waste,2610
Moratuwa MC,2017-02-23,Soil With Waste,3000
Moratuwa MC,2017-02-23,Sorted Organic Waste,46820
Moratuwa MC,2017-02-24,Bulky Waste,2140
Moratuwa MC,2017-02-24,MSW,9890
Moratuwa MC,2017-02-24,Slaghter House Waste,2870
Moratuwa MC,2017-02-24,Soil With Waste,4440
Moratuwa MC,2017-02-24,Sorted Organic Waste,10080
Moratuwa MC,2017-02-25,Industrial Waste,4500
Moratuwa MC,2017-02-25,MSW,87290
Moratuwa MC,2017-02-25,Sanitary Waste,1220
Moratuwa MC,2017-02-25,Slaghter House Waste,3780
Moratuwa MC,2017-02-25,Soil With Waste,8820
Moratuwa MC,2017-02-25,Sorted Organic Waste,8530
Moratuwa MC,2017-02-26,Industrial Waste,5280
Moratuwa MC,2017-02-26,MSW,81780
Moratuwa MC,2017-02-26,Slaghter House Waste,3720
Moratuwa MC,2017-02-26,Soil With Waste,2570
Moratuwa MC,2017-02-26,Sorted Organic Waste,1840
Moratuwa MC,2017-02-27,Bulky Waste,4930
Moratuwa MC,2017-02-27,Industrial Waste,2450
Moratuwa MC,2017-02-27,MSW,24980
Moratuwa MC,2017-02-27,Slaghter House Waste,1280
Moratuwa MC,2017-02-27,Soil With Waste,11810
Moratuwa MC,2017-02-27,Sorted Organic Waste,50520
Moratuwa MC,2017-02-28,Bulky Waste,2210
Moratuwa MC,2017-02-28,Industrial Waste,6890
Moratuwa MC,2017-02-28,MSW,9750
Moratuwa MC,2017-02-28,Saw Dust,1100
Moratuwa MC,2017-02-28,Slaghter House Waste,1190
Moratuwa MC,2017-02-28,Soil With Waste,2540
Moratuwa MC,2017-02-28,Sorted Organic Waste,59180
Moratuwa MC,2017-03-01,Industrial Waste,9370
Moratuwa MC,2017-03-01,MSW,4500
Moratuwa MC,2017-03-01,Slaghter House Waste,1080
Moratuwa MC,2017-03-01,Soil With Waste,7700
Moratuwa MC,2017-03-01,Sorted Organic Waste,43900
Moratuwa MC,2017-03-02,Bulky Waste,22820
Moratuwa MC,2017-03-02,Industrial Waste,4260
Moratuwa MC,2017-03-02,MSW,24420
Moratuwa MC,2017-03-02,Slaghter House Waste,2270
Moratuwa MC,2017-03-02,Soil With Waste,25180
Moratuwa MC,2017-03-02,Sorted Organic Waste,37720
Moratuwa MC,2017-03-03,Bulky Waste,1950
Moratuwa MC,2017-03-03,Industrial Waste,8040
Moratuwa MC,2017-03-03,MSW,6390
Moratuwa MC,2017-03-03,Slaghter House Waste,1390
Moratuwa MC,2017-03-03,Soil With Waste,6360
Moratuwa MC,2017-03-03,Sorted Organic Waste,44700
Moratuwa MC,2017-03-04,Bulky Waste,3910
Moratuwa MC,2017-03-04,Industrial Waste,1940
Moratuwa MC,2017-03-04,MSW,75970
Moratuwa MC,2017-03-04,Slaghter House Waste,1150
Moratuwa MC,2017-03-04,Sorted Organic Waste,21670
Moratuwa MC,2017-03-05,Bulky Waste,5230
Moratuwa MC,2017-03-05,Industrial Waste,8920
Moratuwa MC,2017-03-05,MSW,11030
Moratuwa MC,2017-03-05,Slaghter House Waste,1910
Moratuwa MC,2017-03-05,Soil With Waste,1140
Moratuwa MC,2017-03-05,Sorted Organic Waste,51620
Moratuwa MC,2017-03-06,Bulky Waste,3990
Moratuwa MC,2017-03-06,Industrial Waste,1660
Moratuwa MC,2017-03-06,MSW,117170
Moratuwa MC,2017-03-06,Slaghter House Waste,1080
Moratuwa MC,2017-03-06,Sorted Organic Waste,5850
Moratuwa MC,2017-03-07,Bulky Waste,3180
Moratuwa MC,2017-03-07,Industrial Waste,7270
Moratuwa MC,2017-03-07,MSW,21130
Moratuwa MC,2017-03-07,Slaghter House Waste,1520
Moratuwa MC,2017-03-07,Soil With Waste,5140
Moratuwa MC,2017-03-07,Sorted Organic Waste,58270
Moratuwa MC,2017-03-08,Bulky Waste,2120
Moratuwa MC,2017-03-08,Industrial Waste,4580
Moratuwa MC,2017-03-08,MSW,14950
Moratuwa MC,2017-03-08,Slaghter House Waste,1380
Moratuwa MC,2017-03-08,Soil With Waste,4380
Moratuwa MC,2017-03-08,Sorted Organic Waste,50190
Moratuwa MC,2017-03-09,Bulky Waste,4870
Moratuwa MC,2017-03-09,MSW,96830
Moratuwa MC,2017-03-09,Slaghter House Waste,2020
Moratuwa MC,2017-03-09,Soil With Waste,3510
Moratuwa MC,2017-03-10,Bulky Waste,6560
Moratuwa MC,2017-03-10,C&D Waste,5780
Moratuwa MC,2017-03-10,Industrial Waste,6200
Moratuwa MC,2017-03-10,MSW,7700
Moratuwa MC,2017-03-10,Sanitary Waste,1090
Moratuwa MC,2017-03-10,Slaghter House Waste,2140
Moratuwa MC,2017-03-10,Soil With Waste,4900
Moratuwa MC,2017-03-10,Sorted Organic Waste,63850
Moratuwa MC,2017-03-11,Bulky Waste,5460
Moratuwa MC,2017-03-11,MSW,5300
Moratuwa MC,2017-03-11,Soil With Waste,3540
Moratuwa MC,2017-03-11,Sorted Organic Waste,45600
Moratuwa MC,2017-03-12,Bulky Waste,6420
Moratuwa MC,2017-03-12,MSW,104520
Moratuwa MC,2017-03-12,Soil With Waste,3670
Moratuwa MC,2017-03-13,Bulky Waste,1920
Moratuwa MC,2017-03-13,Industrial Waste,9220
Moratuwa MC,2017-03-13,MSW,13330
Moratuwa MC,2017-03-13,Slaghter House Waste,1960
Moratuwa MC,2017-03-13,Soil With Waste,4170
Moratuwa MC,2017-03-13,Sorted Organic Waste,55430
Moratuwa MC,2017-03-14,Industrial Waste,7940
Moratuwa MC,2017-03-14,MSW,1070
Moratuwa MC,2017-03-14,Slaghter House Waste,1590
Moratuwa MC,2017-03-14,Soil With Waste,3490
Moratuwa MC,2017-03-14,Sorted Organic Waste,55710
Moratuwa MC,2017-03-15,Bulky Waste,4640
Moratuwa MC,2017-03-15,Industrial Waste,4920
Moratuwa MC,2017-03-15,MSW,11050
Moratuwa MC,2017-03-15,Sanitary Waste,860
Moratuwa MC,2017-03-15,Slaghter House Waste,1390
Moratuwa MC,2017-03-15,Soil With Waste,4630
Moratuwa MC,2017-03-15,Sorted Organic Waste,42130
Moratuwa MC,2017-03-16,Industrial Waste,4870
Moratuwa MC,2017-03-16,MSW,19510
Moratuwa MC,2017-03-16,Slaghter House Waste,1200
Moratuwa MC,2017-03-16,Soil With Waste,10300
Moratuwa MC,2017-03-16,Sorted Organic Waste,55590
Moratuwa MC,2017-03-17,Industrial Waste,11290
Moratuwa MC,2017-03-17,MSW,13180
Moratuwa MC,2017-03-17,Sanitary Waste,890
Moratuwa MC,2017-03-17,Slaghter House Waste,1550
Moratuwa MC,2017-03-17,Soil With Waste,7030
Moratuwa MC,2017-03-17,Sorted Organic Waste,41680
Moratuwa MC,2017-03-18,Bulky Waste,4900
Moratuwa MC,2017-03-18,Industrial Waste,7460
Moratuwa MC,2017-03-18,MSW,98490
Moratuwa MC,2017-03-18,Slaghter House Waste,1490
Moratuwa MC,2017-03-18,Soil With Waste,2120
Moratuwa MC,2017-03-18,Sorted Organic Waste,5820
Moratuwa MC,2017-03-19,Industrial Waste,2340
Moratuwa MC,2017-03-19,MSW,69970
Moratuwa MC,2017-03-19,Slaghter House Waste,950
Moratuwa MC,2017-03-19,Soil With Waste,7740
Moratuwa MC,2017-03-20,Bulky Waste,580
Moratuwa MC,2017-03-20,Industrial Waste,4930
Moratuwa MC,2017-03-20,MSW,23680
Moratuwa MC,2017-03-20,Saw Dust,2020
Moratuwa MC,2017-03-20,Slaghter House Waste,1040
Moratuwa MC,2017-03-20,Soil With Waste,12660
Moratuwa MC,2017-03-20,Sorted Organic Waste,53020
Moratuwa MC,2017-03-21,Industrial Waste,14810
Moratuwa MC,2017-03-21,MSW,6170
Moratuwa MC,2017-03-21,Slaghter House Waste,870
Moratuwa MC,2017-03-21,Soil With Waste,19930
Moratuwa MC,2017-03-21,Sorted Organic Waste,43560
Moratuwa MC,2017-03-22,Bulky Waste,3030
Moratuwa MC,2017-03-22,Industrial Waste,7680
Moratuwa MC,2017-03-22,MSW,11030
Moratuwa MC,2017-03-22,Sanitary Waste,1140
Moratuwa MC,2017-03-22,Slaghter House Waste,1360
Moratuwa MC,2017-03-22,Soil With Waste,3030
Moratuwa MC,2017-03-22,Sorted Organic Waste,38670
Moratuwa MC,2017-03-23,Bulky Waste,550
Moratuwa MC,2017-03-23,Industrial Waste,6310
Moratuwa MC,2017-03-23,MSW,12250
Moratuwa MC,2017-03-23,Slaghter House Waste,1010
Moratuwa MC,2017-03-23,Soil With Waste,21090
Moratuwa MC,2017-03-23,Sorted Organic Waste,54690
Moratuwa MC,2017-03-24,Bulky Waste,1910
Moratuwa MC,2017-03-24,C&D Waste,4330
Moratuwa MC,2017-03-24,Industrial Waste,4490
Moratuwa MC,2017-03-24,MSW,6350
Moratuwa MC,2017-03-24,Slaghter House Waste,750
Moratuwa MC,2017-03-24,Soil With Waste,4630
Moratuwa MC,2017-03-24,Sorted Organic Waste,33420
Moratuwa MC,2017-03-25,Bulky Waste,3250
Moratuwa MC,2017-03-25,Industrial Waste,2220
Moratuwa MC,2017-03-25,MSW,82540
Moratuwa MC,2017-03-25,Slaghter House Waste,1320
Moratuwa MC,2017-03-25,Soil With Waste,2440
Moratuwa MC,2017-03-25,Sorted Organic Waste,5810
Moratuwa MC,2017-03-26,Bulky Waste,1890
Moratuwa MC,2017-03-26,Industrial Waste,2200
Moratuwa MC,2017-03-26,MSW,83530
Moratuwa MC,2017-03-26,Slaghter House Waste,1300
Moratuwa MC,2017-03-26,Soil With Waste,6620
Moratuwa MC,2017-03-27,Bulky Waste,1320
Moratuwa MC,2017-03-27,Industrial Waste,5480
Moratuwa MC,2017-03-27,MSW,7550
Moratuwa MC,2017-03-27,Slaghter House Waste,1250
Moratuwa MC,2017-03-27,Sorted Organic Waste,65990
Moratuwa MC,2017-03-28,Bulky Waste,260
Moratuwa MC,2017-03-28,Industrial Waste,8730
Moratuwa MC,2017-03-28,MSW,9230
Moratuwa MC,2017-03-28,Sanitary Waste,1030
Moratuwa MC,2017-03-28,Slaghter House Waste,1230
Moratuwa MC,2017-03-28,Soil With Waste,10390
Moratuwa MC,2017-03-28,Sorted Organic Waste,55670
Moratuwa MC,2017-03-29,Bulky Waste,10420
Moratuwa MC,2017-03-29,C&D Waste,7320
Moratuwa MC,2017-03-29,Industrial Waste,4220
Moratuwa MC,2017-03-29,MSW,15190
Moratuwa MC,2017-03-29,Slaghter House Waste,980
Moratuwa MC,2017-03-29,Sorted Organic Waste,42900
Moratuwa MC,2017-03-30,Bulky Waste,5920
Moratuwa MC,2017-03-30,Industrial Waste,9220
Moratuwa MC,2017-03-30,MSW,3600
Moratuwa MC,2017-03-30,Slaghter House Waste,1080
Moratuwa MC,2017-03-30,Sorted Organic Waste,51750
Moratuwa MC,2017-03-31,Bulky Waste,2040
Moratuwa MC,2017-03-31,Industrial Waste,4560
Moratuwa MC,2017-03-31,MSW,27230
Moratuwa MC,2017-03-31,Sanitary Waste,1180
Moratuwa MC,2017-03-31,Slaghter House Waste,2850
Moratuwa MC,2017-03-31,Soil With Waste,9990
Moratuwa MC,2017-03-31,Sorted Organic Waste,43460
Moratuwa MC,2017-04-01,Industrial Waste,4150
Moratuwa MC,2017-04-01,MSW,24470
Moratuwa MC,2017-04-01,Sanitary Waste,1050
Moratuwa MC,2017-04-01,Slaghter House Waste,1350
Moratuwa MC,2017-04-01,Soil With Waste,13300
Moratuwa MC,2017-04-01,Sorted Organic Waste,39420
Moratuwa MC,2017-04-02,Industrial Waste,460
Moratuwa MC,2017-04-02,MSW,77650
Moratuwa MC,2017-04-02,Soil With Waste,26630
Moratuwa MC,2017-04-02,Sorted Organic Waste,2250
Moratuwa MC,2017-04-03,Bulky Waste,6280
Moratuwa MC,2017-04-03,Industrial Waste,950
Moratuwa MC,2017-04-03,MSW,91990
Moratuwa MC,2017-04-03,Slaghter House Waste,2750
Moratuwa MC,2017-04-03,Soil With Waste,13060
Moratuwa MC,2017-04-03,Sorted Organic Waste,5490
Moratuwa MC,2017-04-04,Bulky Waste,3020
Moratuwa MC,2017-04-04,Industrial Waste,4220
Moratuwa MC,2017-04-04,MSW,22380
Moratuwa MC,2017-04-04,Slaghter House Waste,1830
Moratuwa MC,2017-04-04,Soil With Waste,7540
Moratuwa MC,2017-04-04,Sorted Organic Waste,53520
Moratuwa MC,2017-04-05,Bulky Waste,1810
Moratuwa MC,2017-04-05,Industrial Waste,3810
Moratuwa MC,2017-04-05,MSW,3410
Moratuwa MC,2017-04-05,Sanitary Waste,1450
Moratuwa MC,2017-04-05,Slaghter House Waste,1290
Moratuwa MC,2017-04-05,Sorted Organic Waste,61720
Moratuwa MC,2017-04-06,MSW,97450
Moratuwa MC,2017-04-06,Slaghter House Waste,1830
Moratuwa MC,2017-04-06,Soil With Waste,10610
Moratuwa MC,2017-04-07,Bulky Waste,4520
Moratuwa MC,2017-04-07,Industrial Waste,4870
Moratuwa MC,2017-04-07,MSW,11090
Moratuwa MC,2017-04-07,Slaghter House Waste,1640
Moratuwa MC,2017-04-07,Sorted Organic Waste,51810
Moratuwa MC,2017-04-08,Bulky Waste,1180
Moratuwa MC,2017-04-08,Industrial Waste,1830
Moratuwa MC,2017-04-08,MSW,10560
Moratuwa MC,2017-04-08,Sanitary Waste,1460
Moratuwa MC,2017-04-08,Slaghter House Waste,1230
Moratuwa MC,2017-04-08,Soil With Waste,13740
Moratuwa MC,2017-04-08,Sorted Organic Waste,44610
Moratuwa MC,2017-04-09,Bulky Waste,1390
Moratuwa MC,2017-04-09,Industrial Waste,3460
Moratuwa MC,2017-04-09,MSW,3340
Moratuwa MC,2017-04-09,Soil With Waste,6520
Moratuwa MC,2017-04-09,Sorted Organic Waste,55680
Moratuwa MC,2017-04-10,Bulky Waste,7200
Moratuwa MC,2017-04-10,C&D Waste,2420
Moratuwa MC,2017-04-10,Industrial Waste,9150
Moratuwa MC,2017-04-10,MSW,15330
Moratuwa MC,2017-04-10,Soil With Waste,2940
Moratuwa MC,2017-04-10,Sorted Organic Waste,59800
Moratuwa MC,2017-04-11,Bulky Waste,7670
Moratuwa MC,2017-04-11,MSW,118720
Moratuwa MC,2017-04-11,Slaghter House Waste,3560
Moratuwa MC,2017-04-11,Soil With Waste,13170
Moratuwa MC,2017-04-11,Sorted Organic Waste,3100
Moratuwa MC,2017-04-12,Bulky Waste,10460
Moratuwa MC,2017-04-12,Industrial Waste,6020
Moratuwa MC,2017-04-12,MSW,37030
Moratuwa MC,2017-04-12,Slaghter House Waste,3410
Moratuwa MC,2017-04-12,Sorted Organic Waste,62950
Moratuwa MC,2017-04-13,Industrial Waste,7010
Moratuwa MC,2017-04-13,MSW,54240
Moratuwa MC,2017-04-13,Slaghter House Waste,2510
Moratuwa MC,2017-04-13,Soil With Waste,2670
Moratuwa MC,2017-04-13,Sorted Organic Waste,24740
Moratuwa MC,2017-04-14,MSW,21740
Moratuwa MC,2017-04-14,Sorted Organic Waste,13290
Moratuwa MC,2017-04-15,Industrial Waste,1030
Moratuwa MC,2017-04-15,MSW,65320
Moratuwa MC,2017-04-15,Soil With Waste,1530
Moratuwa MC,2017-04-15,Sorted Organic Waste,2970
Moratuwa MC,2017-04-16,Industrial Waste,2940
Moratuwa MC,2017-04-16,MSW,53800
Moratuwa MC,2017-04-16,Soil With Waste,2730
Moratuwa MC,2017-04-16,Sorted Organic Waste,6940
Moratuwa MC,2017-04-17,Industrial Waste,2570
Moratuwa MC,2017-04-17,MSW,5190
Moratuwa MC,2017-04-17,Slaghter House Waste,1200
Moratuwa MC,2017-04-17,Soil With Waste,1900
Moratuwa MC,2017-04-17,Sorted Organic Waste,45900
Moratuwa MC,2017-04-18,Industrial Waste,7570
Moratuwa MC,2017-04-18,MSW,8930
Moratuwa MC,2017-04-18,Slaghter House Waste,1320
Moratuwa MC,2017-04-18,Soil With Waste,12260
Moratuwa MC,2017-04-18,Sorted Organic Waste,47320
Moratuwa MC,2017-04-19,Bulky Waste,1440
Moratuwa MC,2017-04-19,Industrial Waste,3790
Moratuwa MC,2017-04-19,MSW,5730
Moratuwa MC,2017-04-19,Slaghter House Waste,990
Moratuwa MC,2017-04-19,Sorted Organic Waste,45110
Moratuwa MC,2017-04-20,Bulky Waste,5790
Moratuwa MC,2017-04-20,Industrial Waste,2830
Moratuwa MC,2017-04-20,MSW,6740
Moratuwa MC,2017-04-20,Slaghter House Waste,1250
Moratuwa MC,2017-04-20,Soil With Waste,3670
Moratuwa MC,2017-04-20,Sorted Organic Waste,50830
Moratuwa MC,2017-04-21,Industrial Waste,5360
Moratuwa MC,2017-04-21,MSW,13540
Moratuwa MC,2017-04-21,Polythyne & Regiform,1300
Moratuwa MC,2017-04-21,Slaghter House Waste,1350
Moratuwa MC,2017-04-21,Soil With Waste,11600
Moratuwa MC,2017-04-21,Sorted Organic Waste,33350
Moratuwa MC,2017-04-22,Bulky Waste,1980
Moratuwa MC,2017-04-22,Industrial Waste,1830
Moratuwa MC,2017-04-22,MSW,66830
Moratuwa MC,2017-04-22,Slaghter House Waste,2260
Moratuwa MC,2017-04-22,Soil With Waste,3070
Moratuwa MC,2017-04-22,Sorted Organic Waste,6230
Moratuwa MC,2017-04-23,Bulky Waste,4840
Moratuwa MC,2017-04-23,C&D Waste,3350
Moratuwa MC,2017-04-23,Industrial Waste,1820
Moratuwa MC,2017-04-23,MSW,69940
Moratuwa MC,2017-04-23,Slaghter House Waste,2360
Moratuwa MC,2017-04-23,Soil With Waste,8910
Moratuwa MC,2017-04-24,Bulky Waste,4970
Moratuwa MC,2017-04-24,Industrial Waste,5200
Moratuwa MC,2017-04-24,MSW,10450
Moratuwa MC,2017-04-24,Slaghter House Waste,1270
Moratuwa MC,2017-04-24,Soil With Waste,5070
Moratuwa MC,2017-04-24,Sorted Organic Waste,41200
Moratuwa MC,2017-04-25,Bulky Waste,5960
Moratuwa MC,2017-04-25,Industrial Waste,8510
Moratuwa MC,2017-04-25,MSW,12220
Moratuwa MC,2017-04-25,Slaghter House Waste,1680
Moratuwa MC,2017-04-25,Soil With Waste,8370
Moratuwa MC,2017-04-25,Sorted Organic Waste,57250
Moratuwa MC,2017-04-26,Bulky Waste,5320
Moratuwa MC,2017-04-26,Industrial Waste,2030
Moratuwa MC,2017-04-26,MSW,13860
Moratuwa MC,2017-04-26,Slaghter House Waste,1250
Moratuwa MC,2017-04-26,Soil With Waste,4910
Moratuwa MC,2017-04-26,Sorted Organic Waste,43120
Moratuwa MC,2017-04-27,Bulky Waste,2580
Moratuwa MC,2017-04-27,Industrial Waste,8240
Moratuwa MC,2017-04-27,MSW,3400
Moratuwa MC,2017-04-27,Slaghter House Waste,1330
Moratuwa MC,2017-04-27,Soil With Waste,6900
Moratuwa MC,2017-04-27,Sorted Organic Waste,54130
Moratuwa MC,2017-04-28,Bulky Waste,4050
Moratuwa MC,2017-04-28,Industrial Waste,4290
Moratuwa MC,2017-04-28,MSW,8310
Moratuwa MC,2017-04-28,Polythyne & Regiform,1710
Moratuwa MC,2017-04-28,Sanitary Waste,1320
Moratuwa MC,2017-04-28,Soil With Waste,11070
Moratuwa MC,2017-04-28,Sorted Organic Waste,39100
Moratuwa MC,2017-04-29,MSW,102100
Moratuwa MC,2017-04-29,Slaghter House Waste,1500
Moratuwa MC,2017-04-29,Soil With Waste,4110
Moratuwa MC,2017-04-29,Sorted Organic Waste,6090
Moratuwa MC,2017-04-30,C&D Waste,4090
Moratuwa MC,2017-04-30,Industrial Waste,2420
Moratuwa MC,2017-04-30,MSW,74580
Moratuwa MC,2017-04-30,Slaghter House Waste,2420
Moratuwa MC,2017-04-30,Soil With Waste,5500
Moratuwa MC,2017-05-01,Bulky Waste,1330
Moratuwa MC,2017-05-01,Industrial Waste,3510
Moratuwa MC,2017-05-01,MSW,9380
Moratuwa MC,2017-05-01,Slaghter House Waste,1550
Moratuwa MC,2017-05-01,Soil With Waste,10030
Moratuwa MC,2017-05-01,Sorted Organic Waste,50100
Moratuwa MC,2017-05-02,Industrial Waste,7990
Moratuwa MC,2017-05-02,MSW,79630
Moratuwa MC,2017-05-02,Slaghter House Waste,1550
Moratuwa MC,2017-05-02,Soil With Waste,6070
Moratuwa MC,2017-05-03,Bulky Waste,2230
Moratuwa MC,2017-05-03,Industrial Waste,8600
Moratuwa MC,2017-05-03,MSW,66880
Moratuwa MC,2017-05-03,Slaghter House Waste,1820
Moratuwa MC,2017-05-03,Soil With Waste,8970
Moratuwa MC,2017-05-04,Bulky Waste,1100
Moratuwa MC,2017-05-04,Industrial Waste,6180
Moratuwa MC,2017-05-04,MSW,19560
Moratuwa MC,2017-05-04,Slaghter House Waste,4880
Moratuwa MC,2017-05-04,Soil With Waste,1450
Moratuwa MC,2017-05-04,Sorted Organic Waste,42560
Moratuwa MC,2017-05-05,Bulky Waste,2640
Moratuwa MC,2017-05-05,Industrial Waste,3190
Moratuwa MC,2017-05-05,MSW,12950
Moratuwa MC,2017-05-05,Slaghter House Waste,1860
Moratuwa MC,2017-05-05,Sorted Organic Waste,56130
Moratuwa MC,2017-05-06,Bulky Waste,4270
Moratuwa MC,2017-05-06,Industrial Waste,2960
Moratuwa MC,2017-05-06,MSW,8690
Moratuwa MC,2017-05-06,Slaghter House Waste,1840
Moratuwa MC,2017-05-06,Sorted Organic Waste,59650
Moratuwa MC,2017-05-07,Bulky Waste,2380
Moratuwa MC,2017-05-07,Industrial Waste,2560
Moratuwa MC,2017-05-07,MSW,17920
Moratuwa MC,2017-05-07,Slaghter House Waste,1680
Moratuwa MC,2017-05-07,Soil With Waste,27430
Moratuwa MC,2017-05-07,Sorted Organic Waste,38710
Moratuwa MC,2017-05-08,Bulky Waste,3300
Moratuwa MC,2017-05-08,MSW,75030
Moratuwa MC,2017-05-08,Soil With Waste,10910
Moratuwa MC,2017-05-08,Sorted Organic Waste,3320
Moratuwa MC,2017-05-09,Industrial Waste,1610
Moratuwa MC,2017-05-09,MSW,8800
Moratuwa MC,2017-05-09,Sanitary Waste,1170
Moratuwa MC,2017-05-09,Soil With Waste,2910
Moratuwa MC,2017-05-09,Sorted Organic Waste,33550
Moratuwa MC,2017-05-10,Bulky Waste,1660
Moratuwa MC,2017-05-10,MSW,6340
Moratuwa MC,2017-05-10,Soil With Waste,5540
Moratuwa MC,2017-05-10,Sorted Organic Waste,42050
Moratuwa MC,2017-05-11,MSW,90010
Moratuwa MC,2017-05-11,Slaghter House Waste,3490
Moratuwa MC,2017-05-11,Soil With Waste,13940
Moratuwa MC,2017-05-12,Bulky Waste,13360
Moratuwa MC,2017-05-12,Industrial Waste,4490
Moratuwa MC,2017-05-12,MSW,10070
Moratuwa MC,2017-05-12,Sanitary Waste,800
Moratuwa MC,2017-05-12,Slaghter House Waste,3330
Moratuwa MC,2017-05-12,Soil With Waste,1560
Moratuwa MC,2017-05-12,Sorted Organic Waste,64760
Moratuwa MC,2017-05-13,Bulky Waste,2340
Moratuwa MC,2017-05-13,Industrial Waste,2060
Moratuwa MC,2017-05-13,MSW,97350
Moratuwa MC,2017-05-13,Soil With Waste,2490
Moratuwa MC,2017-05-13,Sorted Organic Waste,6280
Moratuwa MC,2017-05-14,Industrial Waste,8700
Moratuwa MC,2017-05-14,MSW,91930
Moratuwa MC,2017-05-14,Slaghter House Waste,1150
Moratuwa MC,2017-05-14,Soil With Waste,4600
Moratuwa MC,2017-05-15,Bulky Waste,2440
Moratuwa MC,2017-05-15,Industrial Waste,3220
Moratuwa MC,2017-05-15,MSW,13170
Moratuwa MC,2017-05-15,Slaghter House Waste,1800
Moratuwa MC,2017-05-15,Soil With Waste,4990
Moratuwa MC,2017-05-15,Sorted Organic Waste,61890
Moratuwa MC,2017-05-16,Bulky Waste,990
Moratuwa MC,2017-05-16,Industrial Waste,5730
Moratuwa MC,2017-05-16,MSW,14280
Moratuwa MC,2017-05-16,Sanitary Waste,1060
Moratuwa MC,2017-05-16,Slaghter House Waste,2270
Moratuwa MC,2017-05-16,Soil With Waste,9100
Moratuwa MC,2017-05-16,Sorted Organic Waste,60880
Moratuwa MC,2017-05-17,Bulky Waste,2660
Moratuwa MC,2017-05-17,Industrial Waste,3120
Moratuwa MC,2017-05-17,MSW,13270
Moratuwa MC,2017-05-17,Slaghter House Waste,1530
Moratuwa MC,2017-05-17,Soil With Waste,3690
Moratuwa MC,2017-05-17,Sorted Organic Waste,53950
Moratuwa MC,2017-05-18,MSW,5670
Moratuwa MC,2017-05-18,Slaghter House Waste,1350
Moratuwa MC,2017-05-18,Soil With Waste,16040
Moratuwa MC,2017-05-18,Sorted Organic Waste,45170
Moratuwa MC,2017-05-19,Bulky Waste,3740
Moratuwa MC,2017-05-19,Industrial Waste,4740
Moratuwa MC,2017-05-19,MSW,20720
Moratuwa MC,2017-05-19,Slaghter House Waste,1780
Moratuwa MC,2017-05-19,Sorted Organic Waste,51600
